transaction_id,amount,transaction_type,transaction_hour,day_of_week,sender_balance,receiver_balance,location,device_type,previous_transaction_count,new_device,unusual_location,transactions_last_hour,amount_to_balance_ratio,is_fraud,log_amount,balance_diff,is_night,is_weekend
TX12054,1168.71,Bank Transfer,19,5,67484.6,45173.35,Delhi,Tablet,45,0,0,2,0.0173,0,7.0645111338207665,22311.250000000007,0,1
TX12001,926.02,Wallet,10,1,47190.24,30387.96,Mumbai,Mobile,142,0,0,1,0.0196,0,6.83197514030615,16802.28,0,0
TX10943,839.44,E-commerce,18,4,98551.63,5184.47,Kolkata,Desktop,19,0,0,3,0.0085,0,6.733925564220849,93367.16,0,0
TX10822,1943.62,Bank Transfer,10,1,54312.58,48803.09,Kolkata,Laptop,127,0,0,4,0.0358,0,7.572821864214162,5509.490000000005,0,0
TXF20027,163092.84,E-commerce,18,3,81546.42,2538.42,Lucknow,Laptop,27,0,1,1,2.0,1,12.002081019655524,79008.0,0,0
TX10909,646.61,Card,17,1,18982.54,40020.17,Hyderabad,Mobile,49,0,0,1,0.0341,0,6.473288663314896,-21037.629999999997,0,0
TX12516,425.99,Wallet,17,6,58357.36,3388.02,Chennai,Mobile,71,0,0,2,0.0073,0,6.056760593750644,54969.340000000004,0,1
TX10181,479.05,Bank Transfer,19,1,51069.07,34550.7,Pune,Mobile,152,0,0,2,0.0094,0,6.1738902651436325,16518.370000000003,0,0
TX10164,2817.03,Wallet,11,2,58231.76,28090.8,Mumbai,Mobile,168,0,0,1,0.0484,0,7.943793338250078,30140.960000000003,0,0
TX11523,1045.73,Wallet,13,5,26636.93,22391.65,Chennai,Mobile,7,0,0,2,0.0393,0,6.953426297957701,4245.279999999999,0,1
TX10451,556.93,Wallet,11,2,24692.57,18725.26,Jaipur,Laptop,41,0,0,3,0.0226,0,6.324233506483375,5967.310000000001,0,0
TX12538,1231.94,Wallet,15,3,53537.15,37135.83,Hyderabad,Mobile,110,0,0,2,0.023,0,7.117156840179834,16401.32,0,0
TX14137,2045.31,Bank Transfer,12,4,48381.35,12662.79,Pune,Desktop,70,0,0,2,0.0423,0,7.6237934501858255,35718.56,0,0
TXF20275,4249.69,Bank Transfer,14,0,224227.98,324.37,Lucknow,Tablet,7,0,0,22,0.019,1,8.354836601681827,223903.61000000002,0,0
TX11311,2842.5,E-commerce,13,3,37717.84,40170.29,Delhi,Desktop,199,0,0,1,0.0754,0,7.952790966746854,-2452.4500000000044,0,0
TX13149,741.25,Wallet,16,6,59735.88,25119.68,Mumbai,Desktop,20,0,0,1,0.0124,0,6.609686113643869,34616.2,0,1
TX11111,539.51,E-commerce,19,6,79902.69,31403.71,Mumbai,Desktop,146,0,0,1,0.0068,0,6.2925131382957185,48498.98,0,1
TXF20047,140786.46,Card,19,1,194365.26,2262.67,Hyderabad,Desktop,1,0,1,4,0.7243,1,11.855006656239778,192102.59,0,0
TX14085,326.47,Card,20,4,81660.52,23876.51,Hyderabad,Mobile,164,0,0,1,0.004,0,5.791396447826056,57784.01000000001,0,0
TX13489,257.07,Wallet,13,5,99251.34,20403.27,Pune,Mobile,101,0,0,3,0.0026,0,5.553230865951049,78848.06999999999,0,1
TX11287,499.77,Card,10,1,9559.97,2945.64,Mumbai,Desktop,57,0,0,2,0.0523,0,6.216146913838209,6614.33,0,0
TX14177,2283.02,Card,11,2,46940.61,14316.94,Delhi,Laptop,107,0,0,4,0.0486,0,7.733692327304988,32623.67,0,0
TXF20145,18724.72,Bank Transfer,3,5,61070.42,3127.48,Chennai,Desktop,29,1,0,2,0.3066,1,9.837653258914546,57942.939999999995,1,1
TX13680,1362.87,E-commerce,20,0,89109.22,27222.84,Chennai,Tablet,118,0,0,4,0.0153,0,7.218081525943431,61886.380000000005,0,0
TXF20011,128621.85,Wallet,13,0,185546.78,86.94,Delhi,Mobile,8,1,0,1,0.6932,1,11.764639757739118,185459.84,0,0
TX14168,3809.04,UPI,20,5,55326.32,23834.98,Chennai,Tablet,116,0,0,3,0.0688,0,8.2453949667533,31491.34,0,1
TX13300,264.04,UPI,14,3,48767.96,29907.73,Bengaluru,Mobile,100,0,0,3,0.0054,0,5.57988075799164,18860.23,0,0
TX13310,271.56,UPI,11,4,76754.44,4937.87,Bengaluru,Mobile,156,0,0,4,0.0035,0,5.607858773352711,71816.57,0,0
TXF20056,121406.1,Wallet,19,5,60703.05,622.12,Ahmedabad,Tablet,19,1,0,4,2.0,1,11.70690464024665,60080.93,0,1
TX13125,3646.64,Bank Transfer,10,2,71738.65,23577.99,Mumbai,Desktop,81,0,0,2,0.0508,0,8.201835662114089,48160.65999999999,0,0
TX10327,1322.62,Card,12,1,23538.88,47503.06,Lucknow,Desktop,110,0,0,3,0.0562,0,7.188125686238526,-23964.179999999997,0,0
TX11790,1899.0,Bank Transfer,10,2,34240.6,25351.63,Kolkata,Laptop,139,0,0,2,0.0555,0,7.549609165154532,8888.969999999998,0,0
TX12490,231.95,E-commerce,20,5,97619.34,33201.79,Lucknow,Laptop,180,0,0,3,0.0024,0,5.450823838262806,64417.549999999996,0,1
TX12006,1018.85,Wallet,13,2,77238.95,35679.41,Chennai,Laptop,186,0,0,1,0.0132,0,6.927410836640578,41559.53999999999,0,0
TX12007,1110.78,Bank Transfer,16,0,38056.28,2741.5,Ahmedabad,Desktop,184,0,0,4,0.0292,0,7.013717613510653,35314.78,0,0
TX11858,886.71,Bank Transfer,17,1,95840.19,15324.47,Delhi,Desktop,137,0,0,4,0.0093,0,6.78864511307785,80515.72,0,0
TXF20185,37398.39,UPI,17,3,18699.19,3397.77,Kolkata,Mobile,14,1,1,2,2.0,1,10.529409673109184,15301.419999999998,0,0
TX10312,774.64,UPI,20,5,8931.48,34844.81,Bengaluru,Desktop,97,0,0,1,0.0867,0,6.653688495014417,-25913.329999999998,0,1
TX10832,1009.69,Bank Transfer,16,4,75880.41,23743.11,Mumbai,Laptop,137,0,0,2,0.0133,0,6.918388544898891,52137.3,0,0
TX13079,1594.24,Card,10,4,67157.4,33644.48,Pune,Mobile,133,0,0,3,0.0237,0,7.374779474118872,33512.91999999999,0,0
TXF20217,29828.19,Bank Transfer,20,4,32785.26,1039.44,Delhi,Mobile,5,1,1,5,0.9098,1,10.30324272326818,31745.820000000003,0,0
TX13462,491.04,UPI,19,4,3290.17,2651.47,Kolkata,Desktop,178,0,0,2,0.1492,0,6.198560014000584,638.7000000000003,0,0
TX11201,1743.91,E-commerce,18,4,100781.97,1385.9,Mumbai,Tablet,107,0,0,1,0.0173,0,7.464458257375211,99396.07,0,0
TX14391,1905.62,Wallet,12,4,94367.27,41269.44,Mumbai,Desktop,98,0,0,4,0.0202,0,7.553087319881728,53097.83,0,0
TX13547,1737.93,UPI,8,0,91244.55,35783.77,Bengaluru,Laptop,109,0,0,2,0.019,0,7.461025260525132,55460.780000000006,0,0
TXF20422,75901.44,Card,3,6,246086.49,1193.44,Kolkata,Laptop,27,1,1,13,0.3084,1,11.237204110429582,244893.05,1,1
TX12134,809.97,E-commerce,15,0,21103.48,30124.16,Pune,Tablet,175,0,0,2,0.0384,0,6.6982310620625345,-9020.68,0,0
TX13451,1805.65,E-commerce,13,5,17220.13,4589.37,Hyderabad,Mobile,102,0,0,3,0.1049,0,7.49922958063078,12630.760000000002,0,1
TX12209,834.26,UPI,14,1,94266.01,9260.62,Mumbai,Mobile,199,0,0,1,0.0089,0,6.727743053628531,85005.39,0,0
TX11901,447.63,Wallet,9,5,16212.21,18390.9,Chennai,Desktop,194,0,0,2,0.0276,0,6.106198494571449,-2178.6900000000023,0,1
TX11481,261.26,UPI,15,0,95848.38,47686.27,Pune,Desktop,194,0,0,2,0.0027,0,5.569336378103278,48162.11000000001,0,0
TX10777,976.9,E-commerce,16,0,81896.3,47389.63,Ahmedabad,Mobile,68,0,0,3,0.0119,0,6.885407415318229,34506.670000000006,0,0
TX10799,1280.33,Wallet,14,5,39323.48,48207.51,Mumbai,Desktop,187,0,0,2,0.0326,0,7.155653879961874,-8884.029999999999,0,1
TX13714,1731.91,Bank Transfer,16,6,12439.07,42626.6,Bengaluru,Desktop,134,0,0,2,0.1392,0,7.4575573553029875,-30187.53,0,1
TX13942,394.78,Card,17,3,95783.6,39202.77,Bengaluru,Mobile,178,0,0,2,0.0041,0,5.980858501320758,56580.83000000001,0,0
TX10054,1315.49,Bank Transfer,15,0,54515.72,12168.43,Chennai,Laptop,62,0,0,1,0.0241,0,7.1827243830093,42347.29,0,0
TX12972,1042.41,Card,11,6,40681.02,42342.88,Bengaluru,Desktop,86,0,0,2,0.0256,0,6.950249474594503,-1661.8600000000006,0,1
TX13335,927.51,Card,17,5,52535.95,34757.64,Bengaluru,Mobile,113,0,0,1,0.0177,0,6.833581150793999,17778.309999999998,0,1
TX11920,606.79,Card,20,1,85053.0,9827.64,Delhi,Laptop,46,0,0,1,0.0071,0,6.409829427566824,75225.36,0,0
TX13715,3335.96,UPI,8,1,63672.04,48046.69,Pune,Desktop,192,0,0,3,0.0524,0,8.112815491865028,15625.349999999999,0,0
TXF20146,18365.02,Card,2,4,142650.98,1141.6,Pune,Desktop,8,1,0,1,0.1287,1,9.818257497141621,141509.38,1,0
TX10946,773.24,Wallet,16,1,73256.3,551.8,Hyderabad,Tablet,184,0,0,2,0.0106,0,6.651881903045008,72704.5,0,0
TX11701,1284.77,E-commerce,15,2,27403.95,6869.51,Hyderabad,Mobile,181,0,0,3,0.0469,0,7.159113039657515,20534.440000000002,0,0
TX13293,691.05,E-commerce,8,2,46119.91,29022.58,Kolkata,Mobile,91,0,0,3,0.015,0,6.539658207342711,17097.33,0,0
TX12161,343.52,Card,9,2,93365.63,24241.47,Chennai,Desktop,22,0,0,3,0.0037,0,5.8421521439209725,69124.16,0,0
TX11136,2210.2,Card,13,5,101226.03,15662.78,Bengaluru,Desktop,59,0,0,1,0.0218,0,7.70129063357335,85563.25,0,1
TX10987,697.97,UPI,15,1,62519.87,27888.23,Mumbai,Mobile,9,0,0,4,0.0112,0,6.549607822857851,34631.64,0,0
TX12549,483.67,Wallet,15,5,48420.68,13606.66,Mumbai,Desktop,60,0,0,2,0.01,0,6.183468246980797,34814.020000000004,0,1
TX10193,461.63,Card,14,1,60024.08,33987.21,Bengaluru,Tablet,95,0,0,1,0.0077,0,6.1369275985376746,26036.870000000003,0,0
TX13057,2096.88,E-commerce,12,0,61111.46,28577.41,Delhi,Mobile,130,0,0,1,0.0343,0,7.648682589989622,32534.05,0,0
TX13246,1749.54,Wallet,11,6,42959.35,12775.66,Mumbai,Mobile,79,0,0,4,0.0407,0,7.4676795907477596,30183.69,0,1
TX11394,6925.12,Wallet,18,6,73396.33,33985.42,Jaipur,Laptop,35,0,0,4,0.0944,0,8.843055050830177,39410.91,0,1
TX12637,4162.23,UPI,12,0,56454.02,32803.62,Kolkata,Laptop,184,0,0,3,0.0737,0,8.33404649428761,23650.399999999994,0,0
TX10768,664.23,UPI,10,4,22129.37,47876.66,Ahmedabad,Mobile,180,0,0,3,0.03,0,6.500132845520113,-25747.290000000005,0,0
TXF20202,45491.35,Bank Transfer,20,3,26480.47,3987.83,Ahmedabad,Mobile,3,1,1,1,1.7179,1,10.725299458935163,22492.64,0,0
TX13090,2393.85,UPI,12,2,96059.95,40387.81,Kolkata,Mobile,187,0,0,4,0.0249,0,7.781075877403478,55672.14,0,0
TX13495,2747.57,Card,15,0,53592.91,19992.2,Lucknow,Laptop,182,0,0,4,0.0513,0,7.918836055413729,33600.71000000001,0,0
TX13215,937.91,Wallet,18,1,78001.71,12315.0,Mumbai,Desktop,166,0,0,4,0.012,0,6.8447196279693125,65686.71,0,0
TX10285,501.35,E-commerce,16,3,65817.68,41504.12,Chennai,Mobile,179,0,0,2,0.0076,0,6.219297087908323,24313.55999999999,0,0
TXF20438,123767.1,Bank Transfer,23,6,61883.55,1712.36,Mumbai,Mobile,4,1,1,21,2.0,1,11.726164932361865,60171.19,1,1
TX10428,891.38,Card,18,2,28231.47,2948.63,Bengaluru,Mobile,132,0,0,1,0.0316,0,6.793892050832562,25282.84,0,0
TX14448,690.99,E-commerce,10,5,50798.63,26713.01,Lucknow,Desktop,179,0,0,1,0.0136,0,6.539571504646203,24085.62,0,1
TX12332,1553.01,E-commerce,8,4,74181.83,44748.62,Kolkata,Desktop,191,0,0,2,0.0209,0,7.348593965913323,29433.21,0,0
TX12717,1118.28,UPI,8,6,2887.55,34791.96,Bengaluru,Tablet,51,0,0,1,0.3873,0,7.02044090042503,-31904.41,0,1
TX12079,2778.89,UPI,9,5,42927.53,15913.96,Mumbai,Tablet,198,0,0,2,0.0647,0,7.930166637556511,27013.57,0,1
TX13389,810.83,Card,10,1,27943.67,45588.68,Bengaluru,Desktop,111,0,0,2,0.029,0,6.699290958636985,-17645.010000000002,0,0
TX10722,984.91,Card,8,6,33212.16,29151.72,Bengaluru,Laptop,68,0,0,1,0.0297,0,6.893565072546089,4060.4400000000023,0,1
TX10951,631.16,Card,12,0,7352.53,23001.13,Bengaluru,Laptop,138,0,0,1,0.0858,0,6.44914252666308,-15648.600000000002,0,0
TX14383,1128.04,E-commerce,15,0,33923.62,9226.09,Mumbai,Desktop,44,0,0,4,0.0333,0,7.0291229931057515,24697.530000000002,0,0
TX14366,1372.99,Bank Transfer,9,3,70462.33,33413.6,Delhi,Tablet,14,0,0,4,0.0195,0,7.2254741947354315,37048.73,0,0
TX12262,2650.69,E-commerce,18,0,13050.56,30248.28,Mumbai,Desktop,188,0,0,3,0.2031,0,7.882952451562234,-17197.72,0,0
TX10989,243.73,UPI,19,3,70607.27,8667.53,Hyderabad,Mobile,37,0,0,2,0.0035,0,5.5001555620349105,61939.740000000005,0,0
TX13212,846.8,UPI,19,3,72381.3,21828.26,Pune,Desktop,156,0,0,1,0.0117,0,6.742644758918536,50553.04000000001,0,0
TX11759,2020.48,E-commerce,14,2,91172.38,28517.91,Pune,Laptop,53,0,0,4,0.0222,0,7.611585195388549,62654.47,0,0
TXF20079,176877.72,Wallet,17,1,90668.24,3045.41,Lucknow,Desktop,28,1,0,2,1.9508,1,12.083219578960595,87622.83,0,0
TX10326,1066.62,Card,16,5,39807.12,34014.4,Chennai,Desktop,86,0,0,3,0.0268,0,6.97318715096299,5792.720000000001,0,1
TX12608,1601.21,Bank Transfer,8,0,2142.03,29849.52,Bengaluru,Mobile,84,0,0,3,0.7475,0,7.379139205179589,-27707.49,0,0
TX11383,1142.91,Wallet,13,3,87378.57,28898.14,Bengaluru,Mobile,33,0,0,3,0.0131,0,7.042207497516321,58480.43000000001,0,0
TX11724,1705.32,Bank Transfer,19,1,7057.57,42202.07,Kolkata,Mobile,134,0,0,4,0.2416,0,7.442094283732767,-35144.5,0,0
TX11086,1270.38,UPI,20,6,16106.22,31237.52,Pune,Desktop,28,0,0,4,0.0789,0,7.147858203688003,-15131.300000000001,0,1
TX12523,163.27,Card,17,6,30026.6,36696.75,Hyderabad,Desktop,32,0,0,3,0.0054,0,5.101511415553109,-6670.1500000000015,0,1
TX10341,5476.18,Bank Transfer,10,2,43058.69,13061.71,Delhi,Desktop,67,0,0,4,0.1272,0,8.608345648950644,29996.980000000003,0,0
TX13701,1561.51,Card,15,6,75963.23,33004.01,Kolkata,Tablet,30,0,0,3,0.0206,0,7.354048781590077,42959.219999999994,0,1
TX10147,574.42,E-commerce,11,6,47212.41,17732.28,Delhi,Mobile,184,0,0,3,0.0122,0,6.355100208942306,29480.130000000005,0,1
TX10688,1135.56,Bank Transfer,17,0,64728.91,3639.52,Mumbai,Mobile,73,0,0,4,0.0175,0,7.035761435563821,61089.39000000001,0,0
TX13432,832.97,Card,15,1,84574.05,12512.29,Mumbai,Laptop,94,0,0,1,0.0098,0,6.726197430488745,72061.76000000001,0,0
TX11107,727.38,Wallet,10,0,56627.48,42271.53,Jaipur,Desktop,120,0,0,2,0.0128,0,6.590822890035524,14355.950000000004,0,0
TX10848,777.91,UPI,16,0,96860.29,9926.59,Chennai,Desktop,107,0,0,4,0.008,0,6.6578955064620535,86933.7,0,0
TX10966,739.15,Card,20,2,66428.93,13085.81,Mumbai,Desktop,119,0,0,1,0.0111,0,6.606852868359501,53343.119999999995,0,0
TXF20227,53811.16,Wallet,20,2,60734.35,3043.65,Bengaluru,Desktop,25,0,1,2,0.886,1,10.893254742915516,57690.7,0,0
TX11492,670.85,Wallet,11,0,31010.66,32175.47,Bengaluru,Desktop,46,0,0,4,0.0216,0,6.510035101321419,-1164.8100000000013,0,0
TX13953,1513.25,Wallet,18,0,44655.35,17982.54,Chennai,Mobile,11,0,0,3,0.0339,0,7.322675545861056,26672.809999999998,0,0
TX12203,336.02,Bank Transfer,19,3,78454.38,38584.12,Pune,Mobile,167,0,0,3,0.0043,0,5.820142275772397,39870.26,0,0
TX12713,1030.71,Bank Transfer,20,2,4415.89,34522.07,Mumbai,Desktop,146,0,0,3,0.2334,0,6.938972898799493,-30106.18,0,0
TX10661,1266.06,Bank Transfer,12,0,80216.57,33282.75,Chennai,Mobile,40,0,0,1,0.0158,0,7.1444545351588395,46933.82000000001,0,0
TX11002,578.23,Wallet,15,1,39666.93,40196.53,Delhi,Desktop,84,0,0,4,0.0146,0,6.361699635310273,-529.5999999999985,0,0
TX10062,422.82,Wallet,14,4,71784.65,11938.73,Hyderabad,Laptop,162,0,0,3,0.0059,0,6.04930883679242,59845.92,0,0
TX10284,1282.64,E-commerce,15,0,29051.13,27753.48,Pune,Desktop,154,0,0,4,0.0442,0,7.15745507110604,1297.6500000000015,0,0
TX12224,1710.86,Wallet,19,5,7236.35,2289.67,Hyderabad,Mobile,151,0,0,3,0.2364,0,7.445335777656938,4946.68,0,1
TXF20206,47214.05,Wallet,13,0,53263.19,242.67,Jaipur,Laptop,12,1,1,2,0.8864,1,10.762467976682101,53020.520000000004,0,0
TX11879,979.15,E-commerce,18,4,47883.42,18147.14,Delhi,Desktop,87,0,0,2,0.0204,0,6.887705621176433,29736.28,0,0
TX13572,669.26,Wallet,10,2,58309.16,41669.54,Hyderabad,Desktop,14,0,0,4,0.0115,0,6.507665696810812,16639.620000000003,0,0
TXF20357,113656.96,UPI,23,1,56828.48,3926.47,Mumbai,Tablet,2,1,1,9,2.0,1,11.64094886642328,52902.01,1,0
TX11203,2582.44,Wallet,14,1,96466.15,9141.05,Kolkata,Desktop,91,0,0,1,0.0268,0,7.856877123149442,87325.09999999999,0,0
TX11990,880.96,UPI,8,6,9815.19,40400.53,Hyderabad,Mobile,35,0,0,1,0.0898,0,6.782146703504459,-30585.339999999997,0,1
TX10024,2100.69,Bank Transfer,12,3,90878.36,23663.52,Bengaluru,Desktop,35,0,0,2,0.0231,0,7.650497061969042,67214.84,0,0
TXF20352,75667.94,Wallet,23,5,103778.9,4443.64,Kolkata,Desktop,12,1,1,12,0.7291,1,11.23412305139698,99335.26,1,1
TX14102,1635.41,UPI,11,5,88676.46,39865.89,Pune,Mobile,83,0,0,4,0.0184,0,7.400260097011883,48810.57000000001,0,1
TX14167,532.38,Wallet,17,5,75839.11,22539.51,Bengaluru,Mobile,73,0,0,4,0.007,0,6.279234115731861,53299.600000000006,0,1
TX10762,936.48,Wallet,14,2,86405.7,22013.58,Mumbai,Mobile,126,0,0,1,0.0108,0,6.843195424283674,64392.119999999995,0,0
TX10875,2292.32,Card,15,6,52297.54,10313.54,Bengaluru,Laptop,76,0,0,3,0.0438,0,7.73775582828889,41984.0,0,1
TXF20242,15895.32,Wallet,8,5,197189.65,4650.13,Mumbai,Tablet,23,0,1,2,0.0806,1,9.673842914879557,192539.52,0,1
TX10938,1704.76,Card,19,3,22366.71,29420.53,Mumbai,Mobile,170,0,0,1,0.0762,0,7.441766038202165,-7053.82,0,0
TX12687,1145.96,Card,9,6,80446.08,6446.34,Jaipur,Mobile,187,0,0,4,0.0142,0,7.044870242938012,73999.74,0,1
TX13600,1544.85,Wallet,20,5,92561.82,25511.34,Hyderabad,Mobile,81,0,0,1,0.0167,0,7.3433291998606185,67050.48000000001,0,1
TX12394,336.27,Wallet,15,4,43510.57,32647.97,Delhi,Mobile,162,0,0,4,0.0077,0,5.820883796517047,10862.599999999999,0,0
TXF20067,172282.79,Bank Transfer,12,3,113131.21,3966.72,Lucknow,Desktop,15,1,0,3,1.5229,1,12.05689833799735,109164.49,0,0
TXF20480,156945.3,Wallet,1,0,78472.65,1742.48,Kolkata,Mobile,4,1,1,17,2.0,1,11.963658987605472,76730.17,1,0
TX14124,555.32,UPI,15,6,93364.68,4813.41,Hyderabad,Mobile,17,0,0,4,0.0059,0,6.321343668259551,88551.26999999999,0,1
TXF20064,147058.07,E-commerce,20,1,73529.04,211.75,Kolkata,Tablet,19,0,0,2,2.0,1,11.89858962178081,73317.29,0,0
TX10385,157.73,Wallet,15,2,69808.43,43020.11,Hyderabad,Desktop,22,0,0,3,0.0023,0,5.06720464558415,26788.319999999992,0,0
TX13877,1197.91,E-commerce,9,5,30985.55,38189.07,Lucknow,Desktop,40,0,0,4,0.0387,0,7.089168089658053,-7203.52,0,1
TX14370,1932.58,Wallet,15,6,83389.36,323.64,Bengaluru,Mobile,136,0,0,2,0.0232,0,7.5671284859348695,83065.72,0,1
TXF20069,158106.02,Wallet,18,3,79053.01,3791.53,Lucknow,Desktop,28,0,0,2,2.0,1,11.97102742448885,75261.48,0,0
TX10536,642.1,Bank Transfer,13,5,69611.5,21936.4,Pune,Desktop,35,0,0,4,0.0092,0,6.466300233140817,47675.1,0,1
TX12291,4178.94,Wallet,8,4,52384.71,18427.16,Chennai,Laptop,56,0,0,2,0.0798,0,8.338052171348796,33957.55,0,0
TXF20165,12017.83,E-commerce,3,3,192230.76,4149.79,Lucknow,Mobile,0,1,0,3,0.0625,1,9.394229865581188,188080.97,1,0
TX13874,221.7,Bank Transfer,15,1,83896.15,37946.45,Chennai,Tablet,93,0,0,2,0.0026,0,5.405825574263322,45949.7,0,0
TX10936,2475.33,Wallet,8,1,97175.34,5384.7,Hyderabad,Desktop,113,0,0,4,0.0255,0,7.814532904406603,91790.64,0,0
TX13737,2238.37,E-commerce,11,2,64118.51,25499.21,Pune,Mobile,42,0,0,1,0.0349,0,7.7139498552908865,38619.3,0,0
TXF20228,33236.1,E-commerce,19,1,29990.56,2141.75,Jaipur,Mobile,6,1,1,4,1.1082,1,10.411422000879385,27848.81,0,0
TX12360,1140.77,UPI,17,6,62823.62,24172.94,Lucknow,Desktop,120,0,0,2,0.0182,0,7.040334968881252,38650.68000000001,0,1
TX13507,254.54,Wallet,13,1,48933.74,41598.84,Mumbai,Laptop,87,0,0,4,0.0052,0,5.543378953163177,7334.9000000000015,0,0
TX10201,549.39,Wallet,20,5,9032.65,26273.12,Bengaluru,Desktop,153,0,0,4,0.0608,0,6.310627117849432,-17240.47,0,1
TX13208,16348.74,Bank Transfer,9,0,113764.85,45581.55,Delhi,Desktop,76,0,0,1,0.1437,0,9.701967274058287,68183.3,0,0
TX11332,1232.03,E-commerce,8,1,77719.41,26217.73,Mumbai,Mobile,113,0,0,3,0.0159,0,7.117229833768596,51501.68000000001,0,0
TX13016,3548.5,E-commerce,13,0,51381.06,26877.5,Delhi,Mobile,167,0,0,1,0.0691,0,8.17456202747944,24503.559999999998,0,0
TX13502,1086.13,Bank Transfer,19,2,20769.92,31406.04,Hyderabad,Mobile,66,0,0,2,0.0523,0,6.991296475186463,-10636.120000000003,0,0
TX12708,9260.6,E-commerce,16,3,101320.2,2553.01,Ahmedabad,Desktop,147,0,0,2,0.0914,0,9.13363209889152,98767.19,0,0
TX14021,975.25,UPI,14,1,54971.27,29695.99,Mumbai,Mobile,164,0,0,4,0.0177,0,6.883718701153896,25275.279999999995,0,0
TX11854,456.59,Bank Transfer,12,5,85211.7,41613.88,Pune,Tablet,42,0,0,3,0.0054,0,6.125973586679952,43597.82,0,1
TX14469,3738.39,E-commerce,14,6,40986.74,44447.92,Pune,Tablet,180,0,0,4,0.0912,0,8.226677775501786,-3461.1800000000003,0,1
TX12872,1135.98,Wallet,9,0,54503.39,40298.48,Mumbai,Mobile,95,0,0,2,0.0208,0,7.0361309034463115,14204.909999999996,0,0
TX13030,375.26,Wallet,17,2,91499.65,8811.74,Delhi,Laptop,32,0,0,3,0.0041,0,5.930280393782985,82687.90999999999,0,0
TX11205,1733.53,Card,20,6,43744.28,8095.26,Ahmedabad,Mobile,135,0,0,3,0.0396,0,7.458491762310964,35649.02,0,1
TX11645,1104.17,UPI,9,3,78433.3,8606.08,Mumbai,Laptop,57,0,0,4,0.0141,0,7.0077544482725935,69827.22,0,0
TX13417,218.93,Card,17,0,49058.08,4390.09,Lucknow,Desktop,44,0,0,2,0.0045,0,5.393309313903605,44667.990000000005,0,0
TX13476,1346.72,Wallet,10,2,40926.43,318.26,Delhi,Tablet,131,0,0,3,0.0329,0,7.206169554762945,40608.17,0,0
TX12861,1864.81,E-commerce,14,4,71584.74,38312.64,Delhi,Laptop,182,0,0,1,0.0261,0,7.531450554143755,33272.100000000006,0,0
TX11792,3475.72,Card,20,1,18291.4,530.09,Chennai,Desktop,47,0,0,4,0.19,0,8.15384459957338,17761.31,0,0
TX13797,1434.04,Bank Transfer,18,1,16141.13,5146.15,Kolkata,Mobile,152,0,0,1,0.0888,0,7.268948002369693,10994.98,0,0
TX13368,833.94,Card,12,2,93541.34,34962.98,Hyderabad,Desktop,133,0,0,4,0.0089,0,6.727359865981644,58578.35999999999,0,0
TX13367,2077.36,UPI,17,3,87074.66,24065.32,Bengaluru,Tablet,151,0,0,4,0.0239,0,7.639334400157619,63009.340000000004,0,0
TX13533,846.57,E-commerce,19,5,60459.98,35436.55,Pune,Mobile,124,0,0,3,0.014,0,6.742373431713961,25023.43,0,1
TX13449,463.72,UPI,10,4,73273.84,44756.04,Delhi,Mobile,144,0,0,4,0.0063,0,6.141435073684277,28517.799999999996,0,0
TX10603,1396.09,E-commerce,19,3,97079.24,3541.01,Delhi,Mobile,22,0,0,2,0.0144,0,7.242146780947051,93538.23000000001,0,0
TX13056,2182.33,Wallet,20,1,69039.42,11778.01,Mumbai,Desktop,184,0,0,4,0.0316,0,7.6886065132424655,57261.409999999996,0,0
TXF20031,149528.68,Wallet,9,0,74764.34,1151.87,Delhi,Desktop,29,0,1,2,2.0,1,11.91525018053681,73612.47,0,0
TX10126,1085.94,E-commerce,8,5,7313.04,27521.49,Chennai,Desktop,84,0,0,1,0.1485,0,6.991121687805667,-20208.45,0,1
TX13876,680.0,Wallet,17,3,34704.22,37684.67,Ahmedabad,Desktop,163,0,0,3,0.0196,0,6.523562306149512,-2980.449999999997,0,0
TX12935,924.38,Wallet,12,2,39249.32,16928.16,Delhi,Laptop,82,0,0,2,0.0236,0,6.830204463963578,22321.16,0,0
TX13531,1535.22,E-commerce,16,6,57308.36,34529.45,Pune,Mobile,173,0,0,3,0.0268,0,7.337080132617967,22778.910000000003,0,1
TX12730,1384.51,E-commerce,18,0,74747.42,38869.62,Pune,Laptop,102,0,0,1,0.0185,0,7.233823581887957,35877.799999999996,0,0
TX10827,3786.57,Card,18,5,4421.26,15060.05,Pune,Mobile,157,0,0,1,0.8564,0,8.239479931495023,-10638.789999999999,0,1
TX11639,1714.14,UPI,18,5,46983.54,34676.15,Pune,Mobile,101,0,0,2,0.0365,0,7.447249988921338,12307.39,0,1
TX10984,621.62,Bank Transfer,18,0,11603.5,11195.83,Mumbai,Desktop,41,0,0,1,0.0536,0,6.433936380845242,407.6700000000001,0,0
TX13281,384.05,Card,19,0,10460.58,29501.67,Hyderabad,Mobile,123,0,0,2,0.0367,0,5.953373195985259,-19041.089999999997,0,0
TXF20471,175241.14,Card,23,1,126207.33,3419.9,Jaipur,Desktop,14,1,1,11,1.3885,1,12.073923953677056,122787.43000000001,1,0
